"ppt","type","trialNo","subjectGroup","condition1","title","content","trialText","head","stimFormat","pageBreak","stim1","stim2","key","ITI","ISI","presTime","random","randomBlock","feedbackIncorrect","feedbackCorrect","button1","button2","keyboard","responseType","responseOptions","orderPres","orderFile","timestamp","response","RT","correct","responseCode"
"WKMHVTRKKNKZ","test",7,4,"ratings4","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B7","na","na","500","na","na","13",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",39,137,599008,"7",11186,0,NA
"WKMHVTRKKNKZ","test",1,4,"ratings4","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B1","na","na","500","na","na","13",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",40,131,601551,"7",1927,0,NA
"WKMHVTRKKNKZ","test",4,4,"ratings4","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B4","na","na","500","na","na","13",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",41,134,607177,"7",5077,0,NA
"WKMHVTRKKNKZ","test",2,4,"ratings4","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B2","na","na","500","na","na","13",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",42,132,611783,"7",4065,0,NA
"WKMHVTRKKNKZ","test",11,4,"ratings4","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M3","na","na","500","na","na","13",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",43,141,615743,"2",3417,0,NA
"WKMHVTRKKNKZ","test",9,4,"ratings4","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M1","na","na","500","na","na","13",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",44,139,618254,"2",1967,0,NA
"WKMHVTRKKNKZ","test",8,4,"ratings4","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B8","na","na","500","na","na","13",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",45,138,620966,"7",2189,0,NA
"WKMHVTRKKNKZ","test",16,4,"ratings4","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M8","na","na","500","na","na","13",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",46,146,623695,"2",2179,0,NA
"WKMHVTRKKNKZ","test",6,4,"ratings4","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B6","na","na","500","na","na","13",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",47,136,626543,"8",2320,0,NA
"WKMHVTRKKNKZ","test",10,4,"ratings4","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M2","na","na","500","na","na","13",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",48,140,634047,"3",6963,0,NA
"WKMHVTRKKNKZ","test",12,4,"ratings4","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M4","na","na","500","na","na","13",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",49,142,635866,"3",1302,0,NA
"WKMHVTRKKNKZ","test",5,4,"ratings4","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B5","na","na","500","na","na","13",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",50,135,638050,"7",1655,0,NA
"WKMHVTRKKNKZ","test",6,0,"RWA","na","na","The society needs to show openness towards people thinking differently rather than a strong leader the world is not particularly evil or dangerous.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",51,152,653287,"3",10435,0,NA
"WKMHVTRKKNKZ","test",10,0,"RWA","na","na","People ought to put less attention to the Bible and religion instead they ought to develop their own moral standards.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",52,156,659567,"4",5757,0,NA
"WKMHVTRKKNKZ","test",8,0,"RWA","na","na","Many good people challenge the state criticize the church and ignore the normal way of living.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",53,154,667023,"5",6927,0,NA
"WKMHVTRKKNKZ","test",1,0,"RWA","na","na","Our country needs a powerful leader in order to destroy the radical and immoral currents prevailing in society today.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",54,147,674249,"4",6674,0,NA
"WKMHVTRKKNKZ","test",4,0,"RWA","na","na","Our society would be better off if we showed tolerance and understanding for untraditional values and opinions.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",55,150,682055,"6",7278,0,NA
"WKMHVTRKKNKZ","test",15,0,"RWA","na","na","If the society so wants it is the duty of every true citizen to help eliminate the evil that poisons our country from within.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",56,161,689559,"5",6950,0,NA
"WKMHVTRKKNKZ","test",14,0,"RWA","na","na","The situation in the society of today would be improved if troublemakers were treated with reason and humanity.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",57,160,698095,"3",7999,0,NA
"WKMHVTRKKNKZ","test",12,0,"RWA","na","na","It is better to accept bad literature than to censor it.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",58,158,703510,"2",4860,0,NA
"WKMHVTRKKNKZ","test",13,0,"RWA","na","na","Facts show that we have to be harder against crime and sexual immorality in order to uphold law and order.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",59,159,711607,"3",7585,0,NA
"WKMHVTRKKNKZ","test",7,0,"RWA","na","na","It would be best if newspapers were censored so that people would not be able to get hold of destructive and disgusting material.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",60,153,721607,"4",9483,0,NA
"WKMHVTRKKNKZ","test",11,0,"RWA","na","na","There are many radical immoral people trying to ruin things the society ought to stop them.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",61,157,727183,"5",5036,0,NA
"WKMHVTRKKNKZ","test",3,0,"RWA","na","na","The old-fashioned ways and old-fashioned values still show the best way to live.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",62,149,731879,"2",4169,0,NA
"WKMHVTRKKNKZ","test",9,0,"RWA","na","na","Our forefathers ought to be honored more for the way they have built our society at the same time we ought to put an end to those forces destroying it.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",63,155,740807,"7",8410,0,NA
"WKMHVTRKKNKZ","test",5,0,"RWA","na","na","Gods laws about abortion pornography and marriage must be strictly followed before it is too late violations must be punished.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",64,151,747305,"2",5957,0,NA
"WKMHVTRKKNKZ","test",2,0,"RWA","na","na","Our country needs free thinkers who will have the courage to stand up against traditional ways even if this upsets many people.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",65,148,754799,"6",6920,0,NA
"WKMHVTRKKNKZ","form",2,0,"SECS","na","na","na","Limited government","word","1","na","na","na","500","na","na","15",0,"na","na","na","na","na","slider","0_100_5",NA,NA,781145,"65",14951,0,NA
"WKMHVTRKKNKZ","form",6,0,"SECS","na","na","na","Gun ownership","word","1","na","na","na","500","na","na","15",0,"na","na","na","na","na","slider","0_100_5",NA,NA,787716,"5",5912,0,NA
"WKMHVTRKKNKZ","form",5,0,"SECS","na","na","na","Welfare benefits","word","1","na","na","na","500","na","na","15",0,"na","na","na","na","na","slider","0_100_5",NA,NA,793075,"30",4713,0,NA
"WKMHVTRKKNKZ","form",9,0,"SECS","na","na","na","Fiscal responsibility","word","1","na","na","na","500","na","na","15",0,"na","na","na","na","na","slider","0_100_5",NA,NA,798086,"50",4340,0,NA
"WKMHVTRKKNKZ","form",8,0,"SECS","na","na","na","Traditional values","word","1","na","na","na","500","na","na","15",0,"na","na","na","na","na","slider","0_100_5",NA,NA,803109,"60",4420,0,NA
"WKMHVTRKKNKZ","form",11,0,"SECS","na","na","na","The family unit","word","1","na","na","na","500","na","na","15",0,"na","na","na","na","na","slider","0_100_5",NA,NA,807646,"75",3854,0,NA
"WKMHVTRKKNKZ","form",12,0,"SECS","na","na","na","Patriotism","word","1","na","na","na","500","na","na","15",0,"na","na","na","na","na","slider","0_100_5",NA,NA,812794,"55",4478,0,NA
"WKMHVTRKKNKZ","form",1,0,"SECS","na","na","na","Abortion","word","1","na","na","na","500","na","na","15",0,"na","na","na","na","na","slider","0_100_5",NA,NA,817686,"15",4297,0,NA
"WKMHVTRKKNKZ","form",4,0,"SECS","na","na","na","Religion","word","1","na","na","na","500","na","na","15",0,"na","na","na","na","na","slider","0_100_5",NA,NA,821911,"5",3386,0,NA
"WKMHVTRKKNKZ","form",3,0,"SECS","na","na","na","Military and national security","word","1","na","na","na","500","na","na","15",0,"na","na","na","na","na","slider","0_100_5",NA,NA,826334,"50",3858,0,NA
"WKMHVTRKKNKZ","form",10,0,"SECS","na","na","na","Business","word","1","na","na","na","500","na","na","15",0,"na","na","na","na","na","slider","0_100_5",NA,NA,832139,"70",5133,0,NA
"WKMHVTRKKNKZ","form",7,0,"SECS","na","na","na","Traditional marriage","word","1","na","na","na","500","na","na","15",0,"na","na","na","na","na","slider","0_100_5",NA,NA,837252,"30",4478,0,NA
"WUKYWZMIUAFN","test",1,0,"apprentissage","na","na","Watch carefully these two families","na",".jpg","na","learn02","na","na","500","na","na","na",0,"na","na","NEXT","na","na","na","na",1,1,101064,"1",4535,0,NA
"WUKYWZMIUAFN","test",7,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B6","na","1","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",2,7,104763,"1",3185,1,NA
"WUKYWZMIUAFN","test",10,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M1","na","2","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",3,10,110604,"2",3869,1,NA
"WUKYWZMIUAFN","test",16,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M6","na","2","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",4,16,114945,"2",1407,1,NA
"WUKYWZMIUAFN","test",17,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M7","na","2","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",5,17,118082,"2",1517,1,NA
"WUKYWZMIUAFN","test",5,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B4","na","1","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",6,5,121034,"1",1462,1,NA
"WUKYWZMIUAFN","test",12,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M3","na","2","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",7,12,123899,"2",1390,1,NA
"WUKYWZMIUAFN","test",14,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M5","na","2","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",8,14,126679,"2",1366,1,NA
"WUKYWZMIUAFN","test",9,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B8","na","1","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",9,9,129644,"1",1486,1,NA
"WUKYWZMIUAFN","test",13,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M4","na","2","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",10,13,132512,"2",1394,1,NA
"WUKYWZMIUAFN","test",6,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B5","na","1","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",11,6,135566,"1",1436,1,NA
"WUKYWZMIUAFN","test",15,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M5","na","2","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",12,15,138494,"2",1402,1,NA
"WUKYWZMIUAFN","test",4,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B3","na","1","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",13,4,141521,"1",1475,1,NA
"WUKYWZMIUAFN","test",11,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M2","na","2","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",14,11,144573,"2",1716,1,NA
"WUKYWZMIUAFN","test",18,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M8","na","2","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",15,18,148062,"2",2085,1,NA
"WUKYWZMIUAFN","test",8,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B7","na","1","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",16,8,151096,"1",1510,1,NA
"WUKYWZMIUAFN","test",3,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B2","na","1","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",17,3,153807,"1",1333,1,NA
"WUKYWZMIUAFN","test",2,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B1","na","1","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",18,2,156663,"1",1441,1,NA
"WUKYWZMIUAFN","test",10,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M2","na","na","500","na","na","10",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",19,28,372996,"5",4258,0,NA
"WUKYWZMIUAFN","test",1,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B1","na","na","500","na","na","10",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",20,19,379028,"3",5515,0,NA
"WUKYWZMIUAFN","test",11,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M3","na","na","500","na","na","10",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",21,29,383342,"2",3801,0,NA
"WUKYWZMIUAFN","test",16,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M8","na","na","500","na","na","10",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",22,34,385813,"5",1953,0,NA
"WUKYWZMIUAFN","test",12,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M4","na","na","500","na","na","10",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",23,30,389121,"4",2799,0,NA
"WUKYWZMIUAFN","test",3,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B3","na","na","500","na","na","10",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",24,21,392258,"8",2618,0,NA
"WUKYWZMIUAFN","test",5,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B5","na","na","500","na","na","10",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",25,23,394426,"6",1653,0,NA
"WUKYWZMIUAFN","test",6,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B6","na","na","500","na","na","10",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",26,24,396714,"5",1775,0,NA
"WUKYWZMIUAFN","test",14,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M6","na","na","500","na","na","10",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",27,32,403521,"5",6297,0,NA
"WUKYWZMIUAFN","test",9,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M1","na","na","500","na","na","10",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",28,27,406701,"7",2667,0,NA
"WUKYWZMIUAFN","test",7,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B7","na","na","500","na","na","10",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",29,25,410219,"4",2996,0,NA
"WUKYWZMIUAFN","test",15,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M7","na","na","500","na","na","10",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",30,33,413835,"7",3108,0,NA
"WUKYWZMIUAFN","test",8,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B8","na","na","500","na","na","10",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",31,26,416814,"5",2470,0,NA
"WUKYWZMIUAFN","test",4,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B4","na","na","500","na","na","10",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",32,22,420433,"7",3111,0,NA
"WUKYWZMIUAFN","test",13,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M5","na","na","500","na","na","10",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",33,31,422539,"4",1593,0,NA
"WUKYWZMIUAFN","test",2,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B2","na","na","500","na","na","10",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",34,20,425434,"5",2377,0,NA
"WUKYWZMIUAFN","test",5,1,"affectivemisattributionprocedure1","na","na","This word is:<br><br>negative press u ; positive press p","na",".bmp","na","Mask","na","na","na","na","na","na",4,"na","na","na","na","u p ","na","na",35,46,462756,"p",3891,0,NA
"WUKYWZMIUAFN","test",5,1,"affectivemisattributionprocedure1","na","na","This word is:<br><br>negative press u ; positive press p","na",".bmp","na","Mask","na","na","na","na","na","na",1,"na","na","na","na","u p ","na","na",36,35,464577,"u",431,0,NA
"WUKYWZMIUAFN","test",5,1,"affectivemisattributionprocedure1","na","na","This word is:<br><br>negative press u ; positive press p","na",".bmp","na","Mask","na","na","na","na","na","na",4,"na","na","na","na","u p ","na","na",37,38,466544,"p",602,0,NA
"WUKYWZMIUAFN","test",5,1,"affectivemisattributionprocedure1","na","na","This word is:<br><br>negative press u ; positive press p","na",".bmp","na","Mask","na","na","na","na","na","na",2,"na","na","na","na","u p ","na","na",38,36,468773,"p",857,0,NA
"WUKYWZMIUAFN","test",5,1,"affectivemisattributionprocedure1","na","na","This word is:<br><br>negative press u ; positive press p","na",".bmp","na","Mask","na","na","na","na","na","na",6,"na","na","na","na","u p ","na","na",39,40,470905,"u",722,0,NA
"WUKYWZMIUAFN","test",5,1,"affectivemisattributionprocedure1","na","na","This word is:<br><br>negative press u ; positive press p","na",".bmp","na","Mask","na","na","na","na","na","na",1,"na","na","na","na","u p ","na","na",40,43,472963,"u",655,0,NA
"WUKYWZMIUAFN","test",5,1,"affectivemisattributionprocedure1","na","na","This word is:<br><br>negative press u ; positive press p","na",".bmp","na","Mask","na","na","na","na","na","na",6,"na","na","na","na","u p ","na","na",41,48,474921,"p",573,0,NA
"WUKYWZMIUAFN","test",5,1,"affectivemisattributionprocedure1","na","na","This word is:<br><br>negative press u ; positive press p","na",".bmp","na","Mask","na","na","na","na","na","na",3,"na","na","na","na","u p ","na","na",42,37,476822,"u",518,0,NA
"WUKYWZMIUAFN","test",5,1,"affectivemisattributionprocedure1","na","na","This word is:<br><br>negative press u ; positive press p","na",".bmp","na","Mask","na","na","na","na","na","na",8,"na","na","na","na","u p ","na","na",43,50,479130,"p",896,0,NA
"WUKYWZMIUAFN","test",5,1,"affectivemisattributionprocedure1","na","na","This word is:<br><br>negative press u ; positive press p","na",".bmp","na","Mask","na","na","na","na","na","na",5,"na","na","na","na","u p ","na","na",44,39,481107,"p",602,0,NA
"WUKYWZMIUAFN","test",5,1,"affectivemisattributionprocedure1","na","na","This word is:<br><br>negative press u ; positive press p","na",".bmp","na","Mask","na","na","na","na","na","na",5,"na","na","na","na","u p ","na","na",45,47,483636,"p",1141,0,NA
"WUKYWZMIUAFN","test",5,1,"affectivemisattributionprocedure1","na","na","This word is:<br><br>negative press u ; positive press p","na",".bmp","na","Mask","na","na","na","na","na","na",7,"na","na","na","na","u p ","na","na",46,41,486241,"u",1201,0,NA
"WUKYWZMIUAFN","test",5,1,"affectivemisattributionprocedure1","na","na","This word is:<br><br>negative press u ; positive press p","na",".bmp","na","Mask","na","na","na","na","na","na",2,"na","na","na","na","u p ","na","na",47,44,489003,"u",1388,0,NA
"WUKYWZMIUAFN","test",5,1,"affectivemisattributionprocedure1","na","na","This word is:<br><br>negative press u ; positive press p","na",".bmp","na","Mask","na","na","na","na","na","na",7,"na","na","na","na","u p ","na","na",48,49,491014,"u",606,0,NA
"WUKYWZMIUAFN","test",5,1,"affectivemisattributionprocedure1","na","na","This word is:<br><br>negative press u ; positive press p","na",".bmp","na","Mask","na","na","na","na","na","na",3,"na","na","na","na","u p ","na","na",49,45,493913,"u",1483,0,NA
"WUKYWZMIUAFN","test",5,1,"affectivemisattributionprocedure1","na","na","This word is:<br><br>negative press u ; positive press p","na",".bmp","na","Mask","na","na","na","na","na","na",8,"na","na","na","na","u p ","na","na",50,42,495819,"p",522,0,NA
"WUKYWZMIUAFN","test",3,0,"RWA","na","na","The old-fashioned ways and old-fashioned values still show the best way to live.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",51,149,518553,"8",7718,0,NA
"WUKYWZMIUAFN","test",12,0,"RWA","na","na","It is better to accept bad literature than to censor it.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",52,158,525697,"3",6631,0,NA
"WUKYWZMIUAFN","test",11,0,"RWA","na","na","There are many radical immoral people trying to ruin things the society ought to stop them.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",53,157,530545,"3",4326,0,NA
"WUKYWZMIUAFN","test",7,0,"RWA","na","na","It would be best if newspapers were censored so that people would not be able to get hold of destructive and disgusting material.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",54,153,537625,"2",6573,0,NA
"WUKYWZMIUAFN","test",4,0,"RWA","na","na","Our society would be better off if we showed tolerance and understanding for untraditional values and opinions.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",55,150,543165,"7",5031,0,NA
"WUKYWZMIUAFN","test",10,0,"RWA","na","na","People ought to put less attention to the Bible and religion instead they ought to develop their own moral standards.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",56,156,549379,"7",5694,0,NA
"WUKYWZMIUAFN","test",9,0,"RWA","na","na","Our forefathers ought to be honored more for the way they have built our society at the same time we ought to put an end to those forces destroying it.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",57,155,556657,"7",6756,0,NA
